ID,Offset,Condition,bin,com.raw.distance,com.distance.moving,com.raw.speed,com.speed.moving,com.percentage.moving,ZT,norm_raw_distance,norm_filtered_distance
121820_right_com3,6,cycle,6,54.23927038,8.978027043,0.015066464,0.072696575,3.430555556,6,0.50761951,0.257398179
121820_right_com3,6,cycle,7,34.59627692,0.108552101,0.009610077,0.027138025,0.111111111,7,0.323782843,0.003112166
121820_right_com3,6,cycle,8,58.20282857,4.870693244,0.016167452,0.048951691,2.763888889,8,0.544714026,0.139641768
121820_right_com3,6,cycle,9,24.30197142,0,0.006750548,NA,0,9,0.227439542,0
121820_right_com3,6,cycle,10,35.48401624,0.172580173,0.009856671,0.03835115,0.125,10,0.3320911,0.004947838
121820_right_com3,6,cycle,11,44.0101554,1.758849821,0.012225043,0.054964057,0.888888889,11,0.411886321,0.050425861
121820_right_com3,6,cycle,12,29.24308924,0,0.00812308,NA,0,12,0.273682934,0
121820_right_com3,6,cycle,13,43.33603586,0.795020316,0.012037788,0.045429732,0.486111111,13,0.405577309,0.022793068
121820_right_com3,6,cycle,14,32.91138981,0,0.009142053,NA,0,14,0.308014165,0
121820_right_com3,6,cycle,15,44.2230305,1.542794182,0.012284175,0.043458991,0.986111111,15,0.413878596,0.04423159
121820_right_com3,6,cycle,16,56.70228648,2.270650256,0.015750635,0.049904401,1.263888889,16,0.530670614,0.065099073
121820_right_com3,6,cycle,17,51.33032659,6.081018358,0.014258424,0.04504458,3.75,17,0.480395018,0.174341539
121820_right_com3,6,cycle,18,36.55165652,5.842508913,0.010153238,0.047889417,3.388888889,18,0.34208303,0.167503522
121820_right_com3,6,cycle,19,57.68524862,7.107871612,0.01602368,0.038734995,5.097222222,19,0.539870051,0.203781209
121820_right_com3,6,cycle,20,23.15302054,2.156915782,0.006431395,0.04188186,1.430555556,20,0.216686634,0.061838329
121820_right_com3,6,cycle,21,6.16938882,0.287147106,0.001713719,0.035893388,0.222222222,21,0.057738648,0.008232448
121820_right_com3,6,cycle,22,49.56752455,3.933745489,0.013768757,0.050432634,2.166666667,22,0.463897143,0.11277967
121820_right_com3,6,cycle,23,59.491414,13.77150728,0.016525393,0.057621369,6.638888889,23,0.556773759,0.394826266
121820_right_com3,6,cycle,24,105.5817116,28.67460577,0.029328253,0.070889013,11.23611111,0,0.988127907,0.822095018
121820_right_com3,6,cycle,25,92.80256969,20.80984238,0.025778492,0.082742912,6.986111111,1,0.86852929,0.596613878
121820_right_com3,6,cycle,26,55.15572172,5.497983397,0.015321034,0.051144032,2.986111111,2,0.51619648,0.157626047
121820_right_com3,6,cycle,27,90.36474226,9.880838836,0.025101317,0.066762425,4.111111111,3,0.845713925,0.283281606
121820_right_com3,6,cycle,28,42.01306608,0.318213905,0.011670296,0.048955985,0.180555556,4,0.393195776,0.009123127
121820_right_com3,6,cycle,29,15.55284402,0,0.004320234,NA,0,5,0.145557398,0
121820_right_com3,6,cycle,30,16.7958716,0,0.00466552,NA,0,6,0.15719076,0
121820_right_com3,6,cycle,31,30.50564088,0.079411536,0.008473789,0.052941024,0.041666667,7,0.285499019,0.002276712
121820_right_com3,6,cycle,32,21.56126461,0,0.00598924,NA,0,8,0.201789561,0
121820_right_com3,6,cycle,33,29.15114266,0.008992045,0.00809754,0.017984091,0.013888889,9,0.272822416,0.0002578
121820_right_com3,6,cycle,34,39.39191347,1.414863048,0.010942198,0.052402335,0.75,10,0.36866469,0.040563831
121820_right_com3,6,cycle,35,21.70689256,0,0.006029692,NA,0,11,0.203152478,0
121820_right_com3,6,cycle,36,31.47062261,0.170792642,0.00874184,0.034158528,0.138888889,12,0.29453018,0.00489659
121820_right_com3,6,cycle,37,37.8498482,0.256077303,0.010513847,0.03414364,0.208333333,13,0.354232667,0.007341683
121820_right_com3,6,cycle,38,32.90943025,0,0.009141508,NA,0,14,0.307995826,0
121820_right_com3,6,cycle,39,30.36291909,0.506551891,0.008434144,0.092100344,0.152777778,15,0.284163301,0.014522738
121820_right_com3,6,cycle,40,25.3557055,0,0.007043252,NA,0,16,0.237301327,0
121820_right_com3,6,cycle,41,27.2522066,0.109993097,0.007570057,0.018332183,0.166666667,17,0.255050477,0.003153479
121820_right_com3,6,cycle,42,19.02266634,0,0.005284074,NA,0,18,0.178031093,0
121820_right_com3,6,cycle,43,22.87383532,0.11186098,0.006353843,0.03196028,0.097222222,19,0.21407377,0.003207031
121820_right_com3,6,cycle,44,20.67996382,0,0.005744434,NA,0,20,0.193541562,0
121820_right_com3,6,cycle,45,18.75092316,0,0.00520859,NA,0,21,0.175487877,0
121820_right_com3,6,cycle,46,30.6066966,0.232556604,0.00850186,0.051679245,0.125,22,0.286444789,0.00666735
121820_right_com3,6,cycle,47,44.98470717,2.023176002,0.012495752,0.049345756,1.138888889,23,0.421007046,0.058004038
121820_right_com3,6,cycle,48,91.74387669,23.23084768,0.02548441,0.05659159,11.40277778,0,0.858621096,0.666023599
121820_right_com3,6,cycle,49,61.02996033,7.742361086,0.016952767,0.073041142,2.944444444,1,0.571172849,0.221971891
121820_right_com3,6,cycle,50,78.18241956,10.16712733,0.021717339,0.086162096,3.277777778,2,0.731700874,0.291489438
121820_right_com3,6,cycle,51,34.53859064,0.61737843,0.009594053,0.035278767,0.486111111,3,0.323242963,0.017700112
121820_right_com3,6,cycle,52,33.77847546,0.568177621,0.00938291,0.032467293,0.486111111,4,0.316129127,0.016289535
121820_right_com3,6,cycle,53,22.50092836,0,0.006250258,NA,0,5,0.210583774,0
121820_right_com3,6,cycle,54,23.01654085,0,0.006393484,NA,0,6,0.215409336,0
121820_right_com3,6,cycle,55,28.86191141,0,0.008017198,NA,0,7,0.270115531,0
121820_right_com3,6,cycle,56,24.06532597,0.045603139,0.006684813,0.02280157,0.055555556,8,0.225224803,0.001307433
121820_right_com3,6,cycle,57,38.6009806,0.374818742,0.010722495,0.034074431,0.305555556,9,0.361262435,0.010745976
121820_right_com3,6,cycle,58,39.99519503,0.427946533,0.011109776,0.032918964,0.361111111,10,0.374310738,0.012269139
121820_right_com3,6,cycle,59,51.89615711,6.179737916,0.014415599,0.073568309,2.333333333,11,0.485690565,0.177171808
121820_right_com3,6,cycle,60,52.80138176,1.348628715,0.01466705,0.039090687,0.958333333,12,0.494162465,0.038664906
121820_right_com3,6,cycle,61,49.45324947,1.412749673,0.013737014,0.039243046,1,13,0.462827654,0.040503241
121820_right_com3,6,cycle,62,54.52446118,6.230695397,0.015145684,0.054895995,3.152777778,14,0.51028858,0.178632749
121820_right_com3,6,cycle,63,100.8623764,33.43274782,0.028017327,0.08358187,11.11111111,15,0.943960155,0.958509966
121820_right_com3,6,cycle,64,106.8502476,34.87991675,0.029680624,0.085176842,11.375,16,1,1
121820_right_com3,6,cycle,65,45.46404704,1.255830488,0.012628902,0.036936191,0.944444444,17,0.425493137,0.0360044
121820_right_com3,6,cycle,66,51.45546789,0.599811247,0.014293186,0.036352197,0.458333333,18,0.481566202,0.017196464
121820_right_com3,6,cycle,67,66.99241212,18.54852011,0.018609003,0.067819086,7.597222222,19,0.626974795,0.531782236
121820_right_com3,6,cycle,68,34.53984145,0.367215755,0.0095944,0.040801751,0.25,20,0.323254669,0.010528
121820_right_com3,6,cycle,69,39.36679537,2.154845972,0.010935221,0.07980911,0.75,21,0.368429613,0.061778988
121820_right_com3,6,cycle,70,78.81836408,17.97796741,0.02189399,0.059431297,8.402777778,22,0.73765261,0.515424608
121820_right_com3,6,cycle,71,55.78625056,4.555964398,0.015496181,0.043597745,2.902777778,23,0.522097532,0.130618557
121820_right_com3,6,cycle,72,45.20854212,1.366690105,0.012557928,0.044086778,0.861111111,0,0.423101894,0.039182723
121820_right_com3,6,cycle,73,74.95567598,10.67265658,0.020821021,0.063717353,4.652777778,1,0.701502127,0.305982857
121820_right_com3,6,cycle,74,58.59529028,6.510477149,0.01627647,0.055645104,3.25,2,0.548387033,0.186654034
121820_right_com3,6,cycle,75,18.47311216,0,0.00513142,NA,0,3,0.172887874,0
121820_right_com3,6,cycle,76,26.49538705,0,0.00735983,NA,0,4,0.247967484,0
121820_right_com3,6,cycle,77,29.4431438,0,0.008178651,NA,0,5,0.275555223,0
121820_right_com3,6,cycle,78,26.02407771,0,0.00722891,NA,0,6,0.24355655,0
121820_right_com3,6,cycle,79,21.59248565,0.001038032,0.005997913,0.002076064,0.013888889,7,0.202081756,2.98E-05
121820_right_com3,6,cycle,80,48.13743214,3.674173258,0.013371509,0.048664546,2.097222222,8,0.450513061,0.105337787
121820_right_com3,6,cycle,81,32.15062667,0.49915941,0.00893073,0.031197463,0.444444444,9,0.300894264,0.014310797
121820_right_com3,6,cycle,82,26.85632685,0.144290385,0.007460091,0.036072596,0.111111111,10,0.251345481,0.004136776
121820_right_com3,6,cycle,83,25.02137844,0,0.006950383,NA,0,11,0.234172395,0
121820_right_com4,6,cycle,6,53.67297126,1.210569602,0.014909159,0.031857095,1.055555556,6,0.893703431,0.14369903
121820_right_com4,6,cycle,7,60.05680342,8.424340833,0.016682445,0.067126222,3.486111111,7,1,1
121820_right_com4,6,cycle,8,47.16642207,0.415059254,0.013101784,0.041505925,0.277777778,8,0.785363512,0.049269048
121820_right_com4,6,cycle,9,35.29044116,0.536849993,0.0098029,0.119299999,0.125,9,0.587617708,0.063726053
121820_right_com4,6,cycle,10,36.8838763,0,0.010245521,NA,0,10,0.614149841,0
121820_right_com4,6,cycle,11,37.38792348,0.183765803,0.010385534,0.036753161,0.138888889,11,0.622542682,0.021813671
121820_right_com4,6,cycle,12,49.13759375,0.272176304,0.013649332,0.032020742,0.236111111,12,0.8181853,0.032308321
121820_right_com4,6,cycle,13,36.34427002,0.024238282,0.010095631,0.024238282,0.027777778,13,0.60516491,0.002877173
121820_right_com4,6,cycle,14,41.00173521,0.022684991,0.011389371,0.022684991,0.027777778,14,0.68271591,0.002692791
121820_right_com4,6,cycle,15,44.29454999,1.174886421,0.012304042,0.030918064,1.055555556,15,0.737544249,0.139463306
121820_right_com4,6,cycle,16,47.03020342,1.227536779,0.013063945,0.029579199,1.152777778,16,0.783095349,0.145713095
121820_right_com4,6,cycle,17,42.61561773,0.608242399,0.011837672,0.029670361,0.569444444,17,0.709588511,0.072200592
121820_right_com4,6,cycle,18,40.99948331,0.949522745,0.011388745,0.031650758,0.833333333,18,0.682678414,0.112711815
121820_right_com4,6,cycle,19,38.50436229,0.287462821,0.010695656,0.030259244,0.263888889,19,0.641132396,0.034122886
121820_right_com4,6,cycle,20,29.60990821,0.002867091,0.008224975,0.005734183,0.013888889,20,0.493031705,0.000340334
121820_right_com4,6,cycle,21,34.1134038,0.232106336,0.009475946,0.035708667,0.180555556,21,0.568018973,0.027551869
121820_right_com4,6,cycle,22,35.51499407,0,0.009865276,NA,0,22,0.591356716,0
121820_right_com4,6,cycle,23,39.03762862,0.003297735,0.010843786,0.006595469,0.013888889,23,0.650011762,0.000391453
121820_right_com4,6,cycle,24,53.57483541,1.13895271,0.014881899,0.039274231,0.805555556,0,0.89206938,0.135197843
121820_right_com4,6,cycle,25,42.4510087,0.331810826,0.011791947,0.030164621,0.305555556,1,0.706847622,0.039387156
121820_right_com4,6,cycle,26,33.43005975,0,0.009286128,NA,0,2,0.556640678,0
121820_right_com4,6,cycle,27,30.02931286,0,0.008341476,NA,0,3,0.500015171,0
121820_right_com4,6,cycle,28,32.65609414,0,0.009071137,NA,0,4,0.543753451,0
121820_right_com4,6,cycle,29,31.94264896,0,0.008872958,NA,0,5,0.531873945,0
121820_right_com4,6,cycle,30,41.57167209,0,0.011547687,NA,0,6,0.692205874,0
121820_right_com4,6,cycle,31,49.40278284,0.178528644,0.013722995,0.039673032,0.125,7,0.822600938,0.021192002
121820_right_com4,6,cycle,32,49.60234486,0.713882969,0.013778429,0.057110637,0.347222222,8,0.825923826,0.084740514
121820_right_com4,6,cycle,33,47.01378248,0.436296221,0.013059384,0.037938802,0.319444444,9,0.782821925,0.051789954
121820_right_com4,6,cycle,34,34.38103492,0,0.009550287,NA,0,10,0.572475273,0
121820_right_com4,6,cycle,35,39.735588,0.463926211,0.011037663,0.034364904,0.375,11,0.661633416,0.055069734
121820_right_com4,6,cycle,36,26.70593451,0.048912114,0.007418315,0.024456057,0.055555556,12,0.444677921,0.005806046
121820_right_com4,6,cycle,37,24.24478032,0,0.006734661,NA,0,13,0.403697482,0
121820_right_com4,6,cycle,38,19.41056398,0,0.005391823,NA,0,14,0.323203415,0
121820_right_com4,6,cycle,39,15.63150813,0,0.004342086,NA,0,15,0.260278723,0
121820_right_com4,6,cycle,40,14.302418,0,0.003972894,NA,0,16,0.238148173,0
121820_right_com4,6,cycle,41,17.12574822,0,0.004757152,NA,0,17,0.28515917,0
121820_right_com4,6,cycle,42,22.08298265,0,0.006134162,NA,0,18,0.367701599,0
121820_right_com4,6,cycle,43,27.90929642,0,0.007752582,NA,0,19,0.464714984,0
121820_right_com4,6,cycle,44,23.72782907,0,0.006591064,NA,0,20,0.395089777,0
121820_right_com4,6,cycle,45,25.28885492,0,0.007024682,NA,0,21,0.421082267,0
121820_right_com4,6,cycle,46,29.8771743,0,0.008299215,NA,0,22,0.497481927,0
121820_right_com4,6,cycle,47,23.29781891,0.099487209,0.006471616,0.024871802,0.111111111,23,0.38792972,0.011809495
121820_right_com4,6,cycle,48,36.51730152,0.123939233,0.010143695,0.030984808,0.111111111,0,0.60804604,0.014712039
121820_right_com4,6,cycle,49,46.38690199,0.622235602,0.012885251,0.036602094,0.472222222,1,0.772383799,0.073861637
121820_right_com4,6,cycle,50,53.83637596,0.859833371,0.014954549,0.036588654,0.652777778,2,0.896424267,0.102065359
121820_right_com4,6,cycle,51,34.61872834,0.292392389,0.009616313,0.038985652,0.208333333,3,0.576433083,0.034708044
121820_right_com4,6,cycle,52,30.34462812,0,0.008429063,NA,0,4,0.505265455,0
121820_right_com4,6,cycle,53,35.40849564,0.832485373,0.009835693,0.072390032,0.319444444,5,0.589583421,0.098819052
121820_right_com4,6,cycle,54,44.48060414,1.502763348,0.012355723,0.046961355,0.888888889,6,0.740642219,0.178383493
121820_right_com4,6,cycle,55,19.5609173,0,0.005433588,NA,0,7,0.325706934,0
121820_right_com4,6,cycle,56,33.4083317,0,0.009280092,NA,0,8,0.556278886,0
121820_right_com4,6,cycle,57,36.19924764,0,0.010055347,NA,0,9,0.602750156,0
121820_right_com4,6,cycle,58,22.53941777,0,0.006260949,NA,0,10,0.375301656,0
121820_right_com4,6,cycle,59,24.32757713,0,0.00675766,NA,0,11,0.405076124,0
121820_right_com4,6,cycle,60,21.65312255,0,0.006014756,NA,0,12,0.36054404,0
121820_right_com4,6,cycle,61,21.50643927,0,0.005974011,NA,0,13,0.358101631,0
121820_right_com4,6,cycle,62,22.79879384,0,0.006332998,NA,0,14,0.379620502,0
121820_right_com4,6,cycle,63,20.98342446,0,0.005828729,NA,0,15,0.349392962,0
121820_right_com4,6,cycle,64,20.02115998,0,0.005561433,NA,0,16,0.33337039,0
121820_right_com4,6,cycle,65,27.15843867,0,0.007544011,NA,0,17,0.452212524,0
121820_right_com4,6,cycle,66,30.6490614,0.003107802,0.008513628,0.006215605,0.013888889,18,0.510334544,0.000368907
121820_right_com4,6,cycle,67,53.19198775,1.322902473,0.014775552,0.030765174,1.194444444,19,0.885694621,0.157033351
121820_right_com4,6,cycle,68,48.88627398,0.677096001,0.013579521,0.052084308,0.361111111,20,0.814000599,0.080373766
121820_right_com4,6,cycle,69,55.43229157,1.550818622,0.015397859,0.03070928,1.402777778,21,0.922997702,0.18408783
121820_right_com4,6,cycle,70,54.008472,0.593880062,0.015002353,0.037117504,0.444444444,22,0.899289821,0.070495731
121820_right_com4,6,cycle,71,51.28586733,0.883632787,0.014246074,0.037601395,0.652777778,23,0.853955995,0.104890436
121820_right_com4,6,cycle,72,34.96914993,0.334398545,0.009713653,0.047771221,0.194444444,0,0.582267919,0.039694328
121820_right_com4,6,cycle,73,8.066360873,0.291582769,0.002240656,0.034303855,0.236111111,1,0.134312191,0.034611939
121820_right_com4,6,cycle,74,10.59033387,0,0.002941759,NA,0,2,0.17633862,0
121820_right_com4,6,cycle,75,4.58988967,0,0.001274969,NA,0,3,0.076425807,0
121820_right_com4,6,cycle,76,27.37187298,0.062091944,0.007603298,0.024836777,0.069444444,4,0.455766398,0.00737054
121820_right_com4,6,cycle,77,48.16877427,1.831890443,0.013380215,0.050885846,1,5,0.802053581,0.217452081
121820_right_com4,6,cycle,78,45.91183008,0.142244647,0.012753286,0.040641328,0.097222222,6,0.764473423,0.016884959
121820_right_com4,6,cycle,79,45.45981623,0.078573589,0.012627727,0.052382393,0.041666667,7,0.756946984,0.009326972
121820_right_com4,6,cycle,80,43.32224808,0.17449492,0.012033958,0.049855691,0.097222222,8,0.721354545,0.020713184
121820_right_com4,6,cycle,81,40.75674565,0.332021077,0.011321318,0.041502635,0.222222222,9,0.678636613,0.039412114
121820_right_com4,6,cycle,82,36.60974882,0,0.010169375,NA,0,10,0.609585371,0
121820_right_com4,6,cycle,83,40.26246105,0.059467062,0.011184017,0.023786825,0.069444444,11,0.670406328,0.007058957
121820_right_com5,6,cycle,6,23.94005798,7.868541765,0.006650016,0.049643797,4.402777778,6,0.411145024,1
121820_right_com5,6,cycle,7,35.91295464,1.876447763,0.009975821,0.076589705,0.680555556,7,0.616766785,0.238474652
121820_right_com5,6,cycle,8,33.95647731,0.106328112,0.009432355,0.026582028,0.111111111,8,0.583166369,0.013513064
121820_right_com5,6,cycle,9,38.75805044,0.671713784,0.010766125,0.030532445,0.611111111,9,0.665628279,0.085366997
121820_right_com5,6,cycle,10,36.9791002,0.561918536,0.010271972,0.023911427,0.652777778,10,0.635076701,0.0714133
121820_right_com5,6,cycle,11,30.21233212,0,0.008392314,NA,0,11,0.518864659,0
121820_right_com5,6,cycle,12,30.0868445,0.210995615,0.008357457,0.032460864,0.180555556,12,0.516709543,0.026815085
121820_right_com5,6,cycle,13,25.40694662,0,0.007057485,NA,0,13,0.436337276,0
121820_right_com5,6,cycle,14,24.16901861,0,0.006713616,NA,0,14,0.415077179,0
121820_right_com5,6,cycle,15,43.36833082,0.153385534,0.012046759,0.027888279,0.152777778,15,0.744804939,0.019493515
121820_right_com5,6,cycle,16,41.24569762,0.019663762,0.011457138,0.039327523,0.013888889,16,0.708350972,0.002499035
121820_right_com5,6,cycle,17,43.2736367,0.305226923,0.012020455,0.03590905,0.236111111,17,0.743178668,0.038790786
121820_right_com5,6,cycle,18,40.81342746,0.268431631,0.011337063,0.041297174,0.180555556,18,0.700927192,0.034114533
121820_right_com5,6,cycle,19,39.09843129,0.156127545,0.010860675,0.028386826,0.152777778,19,0.671473958,0.019841992
121820_right_com5,6,cycle,20,37.11306593,0,0.010309185,NA,0,20,0.63737742,0
121820_right_com5,6,cycle,21,30.32683762,0,0.008424122,NA,0,21,0.520831169,0
121820_right_com5,6,cycle,22,32.21231473,0,0.008947865,NA,0,22,0.553212232,0
121820_right_com5,6,cycle,23,53.02901739,0.441633338,0.014730283,0.032713581,0.375,23,0.910716952,0.056126453
121820_right_com5,6,cycle,24,36.90711524,0.411383906,0.010251976,0.035772514,0.319444444,0,0.633840436,0.052282102
121820_right_com5,6,cycle,25,43.52474531,0.071135051,0.012090207,0.047423367,0.041666667,1,0.747491191,0.009040436
121820_right_com5,6,cycle,26,42.37567778,0,0.011771022,NA,0,2,0.727757179,0
121820_right_com5,6,cycle,27,58.22777019,1.66009693,0.016174381,0.037729476,1.222222222,3,1,0.210978982
121820_right_com5,6,cycle,28,52.75458364,1.036718754,0.014654051,0.029203345,0.986111111,4,0.906003844,0.131754877
121820_right_com5,6,cycle,29,39.25485183,0.604457482,0.010904126,0.046496729,0.361111111,5,0.674160314,0.076819505
121820_right_com5,6,cycle,30,33.27124418,0.052845367,0.009242012,0.035230244,0.041666667,6,0.571398219,0.006716031
121820_right_com5,6,cycle,31,29.91418573,0,0.008309496,NA,0,7,0.513744312,0
121820_right_com5,6,cycle,32,27.16674676,0.052197718,0.007546319,0.020879087,0.069444444,8,0.466559971,0.006633722
121820_right_com5,6,cycle,33,25.10235571,0,0.006972877,NA,0,9,0.431106251,0
121820_right_com5,6,cycle,34,24.97156902,0,0.006936547,NA,0,10,0.428860129,0
121820_right_com5,6,cycle,35,22.97230033,0,0.006381195,NA,0,11,0.394524816,0
121820_right_com5,6,cycle,36,36.16292994,0,0.010045258,NA,0,12,0.621059845,0
121820_right_com5,6,cycle,37,45.73941947,0.373336864,0.012705394,0.02871822,0.361111111,13,0.785525864,0.047446767
121820_right_com5,6,cycle,38,41.93452783,0.613734776,0.01164848,0.040915652,0.416666667,14,0.720180898,0.077998541
121820_right_com5,6,cycle,39,23.5349083,0,0.006537475,NA,0,15,0.404187009,0
121820_right_com5,6,cycle,40,26.42862728,0,0.007341285,NA,0,16,0.453883554,0
121820_right_com5,6,cycle,41,29.54593605,0,0.008207204,NA,0,17,0.507420015,0
121820_right_com5,6,cycle,42,13.19664072,0.082843311,0.003665734,0.033137324,0.069444444,18,0.226638264,0.01052842
121820_right_com5,6,cycle,43,0.582190098,0,0.000161719,NA,0,19,0.009998495,0
121820_right_com5,6,cycle,44,6.191453308,0,0.001719848,NA,0,20,0.106331623,0
121820_right_com5,6,cycle,45,4.00614033,0,0.001112817,NA,0,21,0.068801198,0
121820_right_com5,6,cycle,46,18.90410343,0.509519158,0.00525114,0.031844947,0.444444444,22,0.324657863,0.06475395
121820_right_com5,6,cycle,47,29.4270415,2.29496645,0.008174178,0.047811801,1.333333333,23,0.505378128,0.291663502
121820_right_com5,6,cycle,48,7.850954114,0.136571096,0.002180821,0.034142774,0.111111111,0,0.134831784,0.017356595
121820_right_com5,6,cycle,49,24.73064896,0.359473502,0.006869625,0.032679409,0.305555556,1,0.424722583,0.045684895
121820_right_com5,6,cycle,50,29.29994289,0.024069806,0.008138873,0.024069806,0.027777778,2,0.503195345,0.003058992
121820_right_com5,6,cycle,51,28.87035864,0,0.008019544,NA,0,3,0.495817692,0
121820_right_com5,6,cycle,52,17.05966593,0.421192795,0.004738796,0.049552094,0.236111111,4,0.292981611,0.053528698
121820_right_com5,6,cycle,53,43.04256268,0.152048778,0.011956267,0.025341463,0.166666667,5,0.739210218,0.019323629
121820_right_com5,6,cycle,54,29.35139584,0.303681725,0.008153166,0.026407107,0.319444444,6,0.504078994,0.03859441
121820_right_com5,6,cycle,55,0.086596358,0,2.41E-05,NA,0,7,0.0014872,0
121820_right_com5,6,cycle,56,0.086596358,0,2.41E-05,NA,0,8,0.0014872,0
121820_right_com5,6,cycle,57,0.086596358,0,2.41E-05,NA,0,9,0.0014872,0
121820_right_com5,6,cycle,58,0.086596358,0,2.41E-05,NA,0,10,0.0014872,0
121820_right_com5,6,cycle,59,0.086596358,0,2.41E-05,NA,0,11,0.0014872,0
121820_right_com5,6,cycle,60,0.086596358,0,2.41E-05,NA,0,12,0.0014872,0
121820_right_com5,6,cycle,61,0.086596358,0,2.41E-05,NA,0,13,0.0014872,0
121820_right_com5,6,cycle,62,0.086596358,0,2.41E-05,NA,0,14,0.0014872,0
121820_right_com5,6,cycle,63,0.277840883,0,7.72E-05,NA,0,15,0.004771622,0
121820_right_com5,6,cycle,64,9.148142575,0,0.002541151,NA,0,16,0.157109615,0
121820_right_com5,6,cycle,65,0.835806962,0,0.000232169,NA,0,17,0.014354095,0
121820_right_com5,6,cycle,66,0.623956019,0,0.000173321,NA,0,18,0.010715781,0
121820_right_com5,6,cycle,67,0.123096634,0,3.42E-05,NA,0,19,0.002114054,0
121820_right_com5,6,cycle,68,0.080345871,0,2.23E-05,NA,0,20,0.001379855,0
121820_right_com5,6,cycle,69,0.456437501,0,0.000126788,NA,0,21,0.007838828,0
121820_right_com5,6,cycle,70,22.10460045,0.141991534,0.006140167,0.035497884,0.111111111,22,0.379622994,0.01804547
121820_right_com5,6,cycle,71,11.29207343,0.25940683,0.003136687,0.037058119,0.194444444,23,0.193929347,0.032967586
121820_right_com5,6,cycle,72,3.894172241,0,0.001081715,NA,0,0,0.066878265,0
121820_right_com5,6,cycle,73,5.50206418,0,0.001528351,NA,0,1,0.094492098,0
121820_right_com5,6,cycle,74,1.559586557,0,0.000433218,NA,0,2,0.02678424,0
121820_right_com5,6,cycle,75,6.720661744,0,0.00186685,NA,0,3,0.115420215,0
121820_right_com5,6,cycle,76,7.620741435,0,0.002116873,NA,0,4,0.130878126,0
121820_right_com5,6,cycle,77,7.336074678,0,0.002037799,NA,0,5,0.125989277,0
121820_right_com5,6,cycle,78,20.62432272,0,0.005728979,NA,0,6,0.354200799,0
121820_right_com5,6,cycle,79,3.710617232,0,0.001030727,NA,0,7,0.063725903,0
121820_right_com5,6,cycle,80,23.97817921,0.652604818,0.006660605,0.043506988,0.416666667,8,0.411799716,0.08293847
121820_right_com5,6,cycle,81,26.09453517,0.047727536,0.007248482,0.023863768,0.055555556,9,0.448145878,0.006065614
121820_right_com5,6,cycle,82,39.71124169,0.80137772,0.0110309,0.03410118,0.652777778,10,0.681998324,0.101845773
121820_right_com5,6,cycle,83,32.55694592,0.445410534,0.009043596,0.029694036,0.416666667,11,0.559130906,0.05660649
121820_right_com6,6,cycle,6,73.33707531,11.42431605,0.02037141,0.075909077,4.180555556,6,0.901446185,0.362198869
121820_right_com6,6,cycle,7,81.31487588,23.41173476,0.022587466,0.074205182,8.763888889,7,0.99950788,0.74225046
121820_right_com6,6,cycle,8,32.95144206,0.905980953,0.009153178,0.048971943,0.513888889,8,0.40503322,0.028723407
121820_right_com6,6,cycle,9,38.19011542,2.293831581,0.010608365,0.044540419,1.430555556,9,0.469426054,0.072724109
121820_right_com6,6,cycle,10,25.10787503,0.140624093,0.00697441,0.056249637,0.069444444,10,0.3086215,0.004458375
121820_right_com6,6,cycle,11,71.04515978,7.420740934,0.019734767,0.07000699,2.944444444,11,0.87327437,0.235268699
121820_right_com6,6,cycle,12,21.96434801,0.606992498,0.006101208,0.052781956,0.319444444,12,0.269981829,0.019244215
121820_right_com6,6,cycle,13,39.52976056,0,0.010980489,NA,0,13,0.485892732,0
121820_right_com6,6,cycle,14,48.70056804,0.02496119,0.013527936,0.049922381,0.013888889,14,0.598618654,0.000791375
121820_right_com6,6,cycle,15,38.89360692,0,0.01080378,NA,0,15,0.478073245,0
121820_right_com6,6,cycle,16,32.74222755,0,0.009095063,NA,0,16,0.402461592,0
121820_right_com6,6,cycle,17,30.06888961,0,0.008352469,NA,0,17,0.369601402,0
121820_right_com6,6,cycle,18,31.92215685,0.094740719,0.008867266,0.037896288,0.069444444,18,0.39238143,0.003003679
121820_right_com6,6,cycle,19,42.64477025,0,0.01184577,NA,0,19,0.524181873,0
121820_right_com6,6,cycle,20,64.8172483,1.378455429,0.018004791,0.032434245,1.180555556,20,0.796721999,0.043702835
121820_right_com6,6,cycle,21,59.38203331,2.485538107,0.016495009,0.038239048,1.805555556,21,0.72991331,0.078802012
121820_right_com6,6,cycle,22,45.41325058,0.659421242,0.012614792,0.029307611,0.625,22,0.558211536,0.020906427
121820_right_com6,6,cycle,23,46.07075898,1.03412977,0.012797433,0.036933206,0.777777778,23,0.566293512,0.032786263
121820_right_com6,6,cycle,24,81.35491227,31.54155641,0.022598587,0.088475614,9.902777778,0,1,1
121820_right_com6,6,cycle,25,44.73433364,6.553576094,0.012426204,0.119155929,1.527777778,1,0.549866411,0.207775926
121820_right_com6,6,cycle,26,27.38955732,0,0.00760821,NA,0,2,0.336667529,0
121820_right_com6,6,cycle,27,20.40518354,0,0.005668107,NA,0,3,0.250816859,0
121820_right_com6,6,cycle,28,20.83429738,0,0.005787305,NA,0,4,0.256091449,0
121820_right_com6,6,cycle,29,24.3794037,0,0.006772057,NA,0,5,0.299667261,0
121820_right_com6,6,cycle,30,30.29464214,0.073906261,0.008415178,0.016423614,0.125,6,0.372376311,0.002343139
